ID,InfoTitle,content,stockTag
6.18397E+11,"中金环境上半年净利同比下滑25%,四大板块盈利不均","　　受环评及污水污泥处理板块影响,南方中金环境股份有限公司(下称中金环境,300145.SZ)上半年业绩有所下降。

　　8月5日晚,中金环境发布的半年度财报显示,公司上半年营收18.42亿元,同比下降12.11%;净利润为2.41亿元,同比下降25.07%。

　　财报称,环保板块方面,因环评资质管理改革后,取消了资质要求,行业准入门槛降低,使公司在环评项目上竞争加剧。该板块上半年盈利5541.16万元,较去年同期下降48.19%。

　　污水及污泥处理板块资产在上半年进入运营期,折旧及摊销等成本较上年同期增长较多,但该板块目前还未实现盈利,是影响公司业绩的又一重要因素。

　　中金环境成立于1991年,原为杭州南方特种泵厂,后逐步发展成为国内不锈钢离心泵制造的领军企业。2015年,公司切入环保行业,目前主要包含泵类设备制造、环保咨询设计与治理、危废处置、污水及污泥处理四大业务板块。

　　其中,泵类产品市场业绩稳定。上半年,该板块净利润达1.92亿元,较去年同期增长1.32%。

　　依托子公司浙江金泰莱环保科技有限公司(下称金泰莱),中金环境的危废处置板块业务开拓顺利。上半年,金泰莱实现营收1.79亿元,较去年同期增长了21.18%。

　　公司公告显示,金泰莱拥有18万吨/年危险废物处置规模。今年7月24日,中金环境还为金泰莱提供了1.5亿元担保支持其经营发展。

　　中金环境也在财报中表示,目前中国危废处置企业还存在“小、散、弱”等特征,未来公司可能面临危废处理市场竞争加剧的风险。

　　此外,危废处置中的贵金属业务需要采购三元催化剂、化工试剂等原料。近年来,原材料、产品配件等价格上涨,未来可能直接影响公司的采购成本和盈利能力。

　　东吴证券研报称,中金环境的危废环保产能释放或增厚其未来业绩。此外,国资股东的进入,使该公司有望与国资旗下的环保、水务和市政板块业务形成协同发展。

　　去年11月底,中金环境公告称,公司原控股股东、实际控制人沈金浩以5.6亿元,将其持有6.65%的股权转让给无锡市国资委旗下的市政公用产业集团有限公司(下称无锡市政)。

　　同时,沈金浩还将其12.13%的股份表决权委托给无锡市政。由此,公司控股股东变更为无锡市政,实际控制人变更为无锡市国资委。",
6.184E+11,"视觉中国2019半年报:受版权风波影响,营收同比减少16%","　　8月5日,视觉中国(000681)发布2019上半年财报。数据显示,视觉中国营收4.02亿元,同比减少16.49%,净利润1.32亿元,同比减少3.1%。

　　其中,核心主业“视觉内容与服务”营收3.98亿元,同比增长0.1%。报告期内,核心主业占上市公司总收入99%。公司称,受到“黑洞事件”、以及2018年底剥离亿迅资产组导致合并报表范围变化等因素影响,2019年上半年营收和净利润出现下降。

　　今年4月,视觉中国因黑洞事件陷入版权风波。天津市互联网信息办公室对视觉中国子公司汉华易美(天津)作出罚款三十万元的行政处罚。

　　对此视觉中国在公告中表示,411事件发生后,公司广泛听取行业内各相关方面的意见,加强与主管部门、行业协会、业内专家和广大用户的沟通,主动接受监督。在有关部门的指导下,公司对内容安全审核、版权规范标注等进行了全方位的积极整改;同时,全面审视市场变化,对品牌公关、组织架构、产品服务、市场获客等方面作出快速应对与调整,在较短的时间内全面恢复业务。

　　报告期内,公司毛利率保持稳定,长期合作客户保持稳定。尽管411事件短期内对公司业绩有一定影响,但长期来看,有利于公司商业模式优化,有利于内容、技术、获客等核心竞争力的提升,有利于行业规范有序发展,有利于公司更加健康快速发展。",
6.184E+11,大众交通与华为签署框架合作协议 推进智慧交通建设,"    日前,华为技术有限公司、大众交通(600611)、上海经达信息科技股份有限公司在华为上海研究所共同签署三方框架合作协议。三方将在5G、云计算、大数据等多方面进行技术合作和应用推广,共同打造大数据安全驾驶智能风险管控平台。",
6.18404E+11,"红豆股份拟2.5亿至5亿回购股份:彰显信心,稳定市场","　　近期,A股再掀“回购潮”,多家上市公司斥资回购股份。据悉,8月5日晚间,红豆股份(600400)对外披露《关于以集中竞价交易方式回购股份方案的公告》称,公司拟以自有资金回购公司股份。本次回购股份资金总额不低于人民币2.5亿元且不超过人民币5亿元,回购股份价格不超过人民币5.38元/股。

　　根据数据统计显示,2018年全年,A股上市公司实施回购的金额为617.02亿元。今年7月份A股市场出现了“回购潮”。专家表示,一般来说,一家企业最清楚自己的经营状况、盈利预期和股票价值。从红豆股份发展逻辑看,其男装主营业务近年确实保持了良好的态势,聚焦男装主业的战略布局,利于公司在服装行业低迷的行情中逆势上扬,提升市场份额。得益于聚焦主业男装的成长,红豆股份目前的战略方向明晰,以红豆男装为主品牌,发力全渠道营销。红豆股份回购此举,彰显了公司发展信心,对于关注该公司股票的投资者来说,这是个非常明确的信号。

　　此外,值得一提的是,红豆股份随着品牌的年轻化探索,未来发展也颇具潜力。今年7月,红豆股份与欧洲顶尖设计师Fabio Del Bianco联名合作签约,联合开发“Climber 登峰者”系列羽绒服。该设计师是国际户外羽绒服顶尖品牌Moncler的前男装首席设计师,是屈指可数的顶级国际设计师。并有消息透露,红豆股份今年还将携团队赴米兰和上海走秀,势必还将带来更大惊喜。

　　今年以来上市公司回购势头较好,对于上市公司来说,二级市场股票减少,股价自然也就提升,会让投资者对公司发展前景更有信心,提高了股票的活跃性。红豆股份无论是基本面的稳健经营,还是品牌转型的年轻化探索下,发布2.5亿至5亿元的回购计划,利于进一步促进投资者对公司未来持续发展的信心和对公司价值的认可。",
6.18405E+11,德林防务拟科创板IPO   去年曾终止上市计划,"　　8月6日，资本邦讯，中信建投证券股份有限公司(下称“中信建投”)发布关于无锡德林防务装备股份有限公司(下称“德林防务”)首次公开发行股票并上市辅导备案信息公示的公告。

　　公告显示，德林防务拟首次公开发行股票并上市，现已接受中信建投的辅导，并于2019年1月11日在江苏证监局进行了辅导备案。

　　资本邦了解到，德林防务主营海洋石油浮动工程结构物、其他海洋工程专用设备、船用配套设备、航天试验专用设备等业务。据《科创板日报》报道，德林防务此次选择的上市的目标板块为科创板。

　　且2018年10月11日，证监会公布海通证券关于终止德林防务首次公开发行股票并上市辅导工作的申请报告。报告称，德林防务基于自身发展战略考虑，对首次公开发行股票并上市计划做出调整,海通证券终止对其首次公开发行股票并上市的辅导工作。",
6.18406E+11,江河集团:1亿元公司债8月7日起挂牌上交所,"　　格隆汇8月6日 江河集团(601886.SH)宣布,2019年公司债券(第一期)将于2019年8月7日起在上交所交易市场集中竞价系统和固定收益证券综合电子平台上市,并面向合格投资者中的机构投资者交易。

　　据悉,债券简称“19江河01”,债券代码“155574”;发行总额1亿元,发行价格100元/张,票面年利率6.80%;债券期限2年,起息日2019年7月30日,到期日2021年7月30日。",
6.18411E+11,浔兴股份:王立军辞任董事长 由杜慧娟暂代履职,"　　格隆汇8月6日 浔兴股份(002098.SZ)公布,公司董事会于2019年8月5日收到董事长王立军的书面辞职报告。王立军因个人原因,申请辞去公司第六届董事会董事、董事长及战略委员会主任委员、提名委员会委员等职务,同时不再担任公司法定代表人。辞职后,王立军将不再担任公司任何职务。经过半数董事推选,在选举产生新任董事长前,由公司董事杜慧娟代为履行董事长、法定代表人等职责,直至选举产生新任董事长为止。",
6.18411E+11,劲胜智能聘任伍永兵为财务总监,"　　格隆汇8月6日 劲胜智能(300083.SZ)宣布,经公司总经理提名、董事会提名委员会推荐,公司2019年8月5日召开的第四届董事会第二十六次会议审议通过了《关于公司聘任财务总监的议案》,同意聘任伍永兵为公司财务总监,任期自此次董事会通过之日起至公司第四届董事会届满之日(2020年1月16日)止。

　　据悉,伍永兵历任深圳市鹏城会计师事务所高级审计员,金蝶软件(中国)有限公司会计部副经理,深圳市云海通讯股份有限公司财务总监兼董事会秘书,深圳市鼎芯无限科技有限公司财务总监,深圳市广益鹏科技有限公司财务总监职务。",
6.18412E+11,九洲电气中标生物质热电联产项目 未来业绩将受积极影响,"　　8月6日,哈尔滨九洲电气(300040)股份有限公司(以下简称“公司”或“九洲电气”)发布公告称,公司收到黑龙江省利资伟业工程管理有限公司《中标通知书》,确定公司为齐齐哈尔市碾子山区生物质热电联产投资主体项目(招标编号:SGLZ00G19008)中标人。

　　公告显示,齐齐哈尔市碾子山区生物质热电联产投资主体项目总投资为40,000 万元,项目地点为齐齐哈尔市碾子山区,运营周期为30 年。“让电能拥有智慧、让人们享有蓝天”是公司经营理念。环境综合能源业务是公司重点发展战略,投资主体的中标是公司战略的具体实施。以生物质(秸秆)热电联产为核心,打造县域能源综合利用体系,建设以农林废弃物秸秆为原料的集发电、供暖、供汽、直供电的综合能源系统,可以对项目所在地区清洁能源供暖、缓解空气污染、改变城乡面貌、有效延长农业产业链、增加农民收入、提高居民生活质量和建设美丽乡村做出积极贡献。 项目对九洲电气当期利润影响不大,但项目建成后的发电和供热收入将为公司提供新的持久稳定的利润及现金流,为公司的持续发展奠定了基础。

　　《电鳗快报》注意到,公司目前收到的只是投资主体招标的《中标通知书》,这些项目还要取得黑龙江省发改委的核准、国家电网公司的接入批复、国有土地使用权的出让等一些审批文件后才能开工建设。生物质热电联产电站的建设工程涉及发电供热系统建设、热网改造建设、原材料收储体系建设等多个方面内容,虽然公司具有丰富的可再生能源电站建设的经验,但生物质热电联产电站工程体系相对复杂,仍可能存在项目不能如期完工,导致公司投资回收期延长的风险。公司将根据项目的具体实施情况履行相应的审批程序,及时披露项目的后续进展情况。",
6.18413E+11,金新农午后直线下跌逾5% 7月生猪销量同比减少31.35%,"　　格隆汇8月6日 金新农(002548.SZ)午后直线下跌,现报11.45元,跌5.76%,暂成交2.15亿元,最新总市值49.53亿元。金新农午间公布业绩称,公司7月生猪销量合计2.75万头,收入合计3877.82万元;7月生猪销量环比减少18.88%,同比减少31.35%;生猪销售收入环比下降20.22%,同比增长12.21%。公告指,7月生猪销量减少主要由于:(1)公司目前以种猪繁育为主,种猪客户对市场的观望态度延迟了原有的引种计划;(2)湖北地区受非洲猪瘟疫情影响,生猪跨省调出受限;(3)公司基于后期猪市可期采取惜售策略,加大了留种和放养的力度。",
6.18413E+11,金新农7月生猪销量2.75万头 环比降18.88%,"　　格隆汇8月6日 金新农(002548.SZ)宣布,公司2019年7月生猪销量合计2.75万头,收入合计3877.82万元;2019年7月生猪销量环比减少18.88%,同比减少31.35%(扣除托管销售后);生猪销售收入环比下降20.22%,同比增长12.21%(扣除托管销售后)。

　　2019年1-7月,公司累计出栏生猪25.64万头,累计销售收入约3.59亿元。

　　7月份生猪销量减少主要系一是公司目前以种猪繁育为主,种猪客户对市场的观望态度延迟了原有的引种计划;二是湖北地区受非洲猪瘟疫情影响,生猪跨省调出受限;三是公司基于后期猪市可期采取惜售策略,加大了留种和放养的力度。",
6.18423E+11,华峰氨纶因南京帝斯曼尚未复工 解除《环己酮供应协议》,"　　格隆汇8月6日 华峰氨纶(002064.SZ)公布,公司全资子公司辽宁华峰于2012年3月与南京帝斯曼东方化工有限公司(以下简称“南京帝斯曼”)签订了《环己酮供应协议》。

　　辽宁华峰自2016年3月停产至今尚未复工,致使上述协议无法继续履行,南京帝斯曼已于2016年进行了股权变更并更名为南京福邦特东方化工有限公司(以下简称“福邦特”)。2019年8月5日辽宁华峰与福邦特签署了《解除合同协议书》,经双方友好协商达成如下协议,主要内容如下:1、双方同意自2019年8月9日解除2012年3月签订的《环己酮供应协议》及其相关附属协议;2、目前双方货款两清,均无任何利益纠纷;3、本协议生效之日,原《环己酮供应协议》解除,双方互不承担违约责任。",
6.18423E+11,华媒控股:浙江华立投资管理累计减持359.95万股,"　　格隆汇8月6日 华媒控股(000607.SZ)公布,截至2019年8月6日,减持计划中的集中竞价减持时间过半。浙江华立投资管理有限公司于2019.06.28-2019.07.01通过集中竞价交易方式累计减持约359.95万股,减持比例0.35%。

　　此次减持后,浙江华立投资管理有限公司持股比例由3.15%降至2.80%。",
6.18423E+11,腾龙股份拟与陕西泰德在西安设立汽车空调管路产品制造销售公司,"　　格隆汇8月6日 腾龙股份(603158.SH)公布,根据公司的发展规划,进一步拓展国内市场,公司董事会同意公司出资人民币1100万元与陕西泰德汽车空调有限公司在陕西省西安市设立合资公司,从事汽车空调管路产品的生产制造和销售,公司占合资公司55%的股权。

　　另外,公司董事会同意公司出资人民币2000万元在山东省德州市设立全资子公司,从事汽车空调管路产品的生产制造和销售。",
6.18423E+11,中通客车1-7月累计销量8339辆 同比增长26.85%,"　　格隆汇8月6日 中通客车(000957.SZ)公布,2019年1-7月份,累计产量8376辆,同比增长30.57%;销量8339辆,同比增长26.85%。",
6.18423E+11,多氟多子公司收到国家新能源汽车推广补贴2476万元,"　　格隆汇8月6日 多氟多(002407.SZ)公布,根据《财政部关于下达2019年节能减排补助资金预算(第二批)的通知》(财建[2019]187号)和《邢台市财政局关于下达2019年节能减排补助资金预算的通知》(邢市财环资[2019]29号),公司控股子公司河北红星汽车制造有限公司近日收到邢台县科技和信息化局转支付的国家新能源汽车推广补贴款人民币2476.00万元,其中2015年度新能源汽车补助清算资金人民币106.00万元,2016年度补助清算资金人民币41.00万元,2017年度、2018年度补助预拨资金人民币2329.00万元。

　　此次收到的国家新能源汽车推广补贴款将提升公司现金流,减少公司利息支出、降低财务费用,对公司资产负债率的下降也将产生积极影响。",
6.18423E+11,中信建投7月母公司净利润增396.03%至6.18亿元,"　　格隆汇8月6日 中信建投(601066.SH)发布2019年7月份财务数据简报,公司(母公司)实现营业收入13.86亿元,同比增长59.37%;净利润6.18亿元,同比增长396.03%。",
6.18423E+11,佳隆股份实控人林长春解除质押4083万股,"　　格隆汇8月6日 佳隆股份(002495.SZ)公布,公司于2019年8月5日收到公司控股股东、实际控制人林长春的通知,获悉其将所持有的公司部分股权办理了解除质押手续,解除质押约4083.00万股,占其所持股份74.99%。

　　截至公告披露日,公司控股股东、实际控制人林长春持有公司股份5444.532万股,占公司总股本的5.82%。林长春及其一致行动人林平涛、许巧婵女士、林长浩、林长青合计持有公司股份约4.30亿股,占公司总股本的46.01%,所持有的公司股份均不存在被质押的情况。",
6.18423E+11,中粮糖业及控股子公司拟分多批开展最高额度不超4亿美元的金融衍生品交易业务,"　　格隆汇8月6日 中粮糖业(600737.SH)公布,公司及控股子公司在日常经营过程中涉及大量外币业务,包括贸易项下外汇资金收付、外币融资风险敞口等,主要以美元、欧元、英镑等为主,当汇率出现较大波动时,汇兑损益对公司的经营业绩会产生一定影响。

　　为减少因外汇结算、汇率、利率波动等形成的风险,公司及控股子公司拟分多批开展最高额度不超过4亿美元(其他币种按当期汇率折算成美元汇总)的金融衍生品交易业务,利用金融衍生品进行汇率及利率风险管理,以降低和防范汇率及利率波动对公司经营业绩的影响。在不超过上述授权额度内,提请股东大会授权公司董事长审批金融衍生品投资的相关事宜,授权公司财务部办理具体手续,授权期限自股东大会审议通过之日起一年内有效。",
6.18423E+11,银泰资源:董事、高管袁美荣拟减持不超10万股,"　　格隆汇8月6日 银泰资源(000975.SZ)公布,持公司股份40.712万股(占公司总股本比例0.02%)的董事、高级管理人员袁美荣,计划在公告披露之日起15个交易日后的6个月内(窗口期不得减持)以集中竞价方式减持公司股份不超过10万股,占公司总股本比例0.005%。",
6.18423E+11,*ST长投向控股股东借款2.5亿元 年化利率8%,"　　格隆汇8月6日 *ST长投(600119.SH)公布,现根据公司2018年年度股东决议及公司实际资金需求,向控股股东长江经济联合发展(集团)股份有限公司借款2.5亿元,借款期限为4个月,借款利率为年化8%。",
6.18423E+11,*ST安凯7月客车销量495辆 同比增17.9%,"　　格隆汇8月6日 *ST安凯(000868.SZ)披露2019年7月份产销快报数据。当月客车产量425辆,同比增长27.2%;客车销量495辆,同比增长17.9%。

　　此外,1-7月客车产量3698辆,同比减少2.74%;客车销量3504辆,同比减少4.42%。",
6.18423E+11,华电重工联合签订两个合计16.56亿元合同,"　　格隆汇8月6日 华电重工(601226.SH)公布,近日,公司(联合体牵头方)、中国能源建设集团江苏省电力建设第一工程有限公司(联合体成员方)(以下简称“中国能建江苏电建一公司”)与滨海智慧风力发电有限公司签署了《国家电投滨海南区H3#300MW海上风电工程主体施工一标段施工合同》和《国家电投滨海南区H3#300MW海上风电工程主体施工二标段施工合同》,合同金额分别为7.74亿元和8.82亿元。上述交易属于公司日常经营业务,总合同金额约占公司最近一期经审计营业收入的28.38%。",
6.18423E+11,东山精密实控人2070万股质押展期,"　　格隆汇8月6日 东山精密(002384.SZ)公布,公司于近日接到公司控股股东、实际控制人袁永刚关于公司2070万股股权质押展期至2019年8月6日的通知。

　　截至本公告披露日,袁永刚共持有公司股份数量为2.25亿股,占公司股份总数的14.03%,累计质押公司股份数量为1.895亿股,占公司股份总数的11.80%,占其所持有公司股份数的84.08%。

　　截至本公告披露日,公司控股股东、实际控制人袁永峰、袁永刚和袁富根合计持有公司股份数量为5.59亿股,占公司股份总数的34.82%,累计质押公司股份数量为4.79亿股,占公司股份总数的29.82%,占其合计所持有公司股份数的85.65%。",
6.18423E+11,亚星客车7月销售量421辆 同比增长46%,"　　格隆汇8月6日 亚星客车(600213.SH)披露2019年7月份产销数据快报,生产量425辆,同比增长42%;销售量421辆,同比增长46%。

　　1-7月,累计生产量2429辆,同比增长22%;累计销售量2437辆,同比增长24%。",
6.18445E+11,晶晨股份8月8日在科创板正式上市交易,"　　8月6日，资本邦讯，晶晨股份(688099.SH)披露了首次公开发行股票科创板上市公告书。

　　公司股票将于2019年8月8日在上海证券交易所科创板上市。上市初期，无限售条件的流通股为37,325,470股，占发行后总股本的9.08%，流通股数量占比较少。

　　本次发行价格为38.50元/股，此价格对应的市盈率为：

　　(1)50.42倍(每股收益按照2018年度经会计师事务所依据中国会计准则审计的扣除非经常性损益前归属于母公司股东净利润除以本次发行前总股计算);

　　(2)52.58倍(每股收益按照2018年度经会计师事务所依据中国会计准则审计的扣除非经常性损益后归属于母公司股东净利润除以本次发行前总股计算);

　　(3)56.02倍(每股收益按照2018年度经会计师事务所依据中国会计准则审计的扣除非经常性损益前归属于母公司股东净利润除以本次发行后总股本计算);

　　(4)58.42倍(每股收益按照2018年度经会计师事务所依据中国会计准则审计的扣除非经常性损益后归属于母公司股东净利润除以本次发行后总股本计算)。

　　转载声明：本文为资本邦原创稿件，转载需注明出处和作者，否则视为侵权。

　　风险提示：资本邦呈现的所有信息仅作为投资参考，不构成投资建议，一切投资操作信息不能作为投资依据。投资有风险，入市需谨慎!",
6.18477E+11,华夏幸福借款余额突破1800亿元? 资产负债率攀升越过87%,"　　8月6日晚间,华夏幸福总资产为4329.5亿元,负债合计3778.52亿元,资产负债率高达87.27%。

　　2017年-2018年,华夏幸福资产负债率分别为81.09%、86.65%。速动比率分别为0.52、0.47。

　　与资产负债率上升对应的是,公司现金流负数大幅增加。

　　今年一季度,公司经营活动产生的现金流量净额为-154.54亿元,相对于去年同期-96.03亿元,资金流出进一步增加。

　　资金和负债持续增加的背后,是公司大规模投资和房地产项目投资金额较大。

　　7月13日,华夏幸福公告称,公司下属子公司近期设立华夏幸福(武汉)房地产开发有限公司等5家公司,投资金额合计8.77亿元。

　　今年4-6月份,华夏幸福产业园区结算收入额81.07,同比增长64.51%,房地产开发签约销售额245.46亿元,同比下滑-18.23%。1-6月份,累计房地产开发签约销售额478.70亿元,同比下滑26.65%,累计产业园区结算收入额144.67亿元,同比增5.33%。

　　公司项目仍集中在京津冀。2019年4-6月份,华夏幸福房地产开发项目计划总投资为4281.13亿元,其中京津冀计划投资总额为2989.92亿元,占比69.84%。

　　《电鳗快报》注意到,华夏幸福2018年第十三次临时股东大会审议通过了《关于公司2019年上半年购买经营性用地预计额度的议案》,批准公司及下属公司自2019年1月1日至2019年6月30日期间,在成交总额不超过200亿元范围内,通过股权并购或股权合作方式、参加土地管理部门组织的土地招标拍卖挂牌方式及法律法规允许的其他国有土地出让方式,获取土地使用权或进行土地相关投资。

　　2019年6月1日至6月30日,公司及下属公司获得土地面积合计约为83.70万平方米,成交金额合计仅为63.65亿元。

　　截止2019年7月23日,华夏幸福控股股东华夏幸福基业控股股份公司(以下简称“华夏控股”),持有的公司股份累计质押合计7.21亿股,占其持有公司股份的67.41%。",
6.1848E+11,视源股份净利7年暴增18倍 两主导产品市占率多年第一,"　　这是一家神秘的上市公司。坊间曾流传其领导不管事、员工不打卡、工资奖金协商确定……它就是视源股份。

　　视源股份是一家优质公司。公司成立于2005年底,主要从事液晶显示主控板卡、交互智能平板、移动智能终端等电子类产品的设计、研发和销售。短短几年间,视源股份就将主导产品做到了极致,遥遥领先同业。

　　年报显示,视源股份液晶显示主控板卡市占率多年全球第一,去年达到35.02%。与此同时,公司主导产品希沃连续7年蝉联中国交互智能平板行业市占率桂冠,去年为36.50%。此外,在会议服务行业,公司MAXHUB交互智能平板产品近两年国内排名居首,去年市占率也达到25.40%。

　　主导产品超强市场竞争力,与视源股份持之以恒的研发投入密切相关。公司是一家高新技术企业,截至今年6月底,其授权专利达3500件。公司过半员工从事研发,去年研发费用7.88亿元。

　　产品占据市场主导地位,视源股份的经营业绩也很亮丽。去年,其营业收入为169.84亿元,较2011年增长约14倍,同期净利润(归属于上市公司股东的净利润,下同)10.04亿元,暴增18倍。

　　视源股份的经营质量较高。2011年至2018年,公司经营现金流均为净流入,总体上与净利润较为匹配。

　　二级市场上,公司股价坚挺,复权来看,其K线图为一条上升的斜线,期间波动幅度不大。

　　营收净利双高增

　　视源股份的经营业绩持续强劲增长,再次向市场交出令人满意的业绩答卷。

　　今年一季度,视源股份实现营业收入33.61亿元,同比增长26.33%,净利润1.88亿元,同比增长47.39%。

　　公司在今年一季报中预告,今年上半年,其净利润变动区间为5.01亿元至6.16亿元,变动幅度30%至60%。

　　营收和净利双双实现两位数的高速增长,于视源股份而言已经习以为常。

　　视源股份于2017年1月19日在中小板挂牌,上市前后,其经营业绩并没有大的波动。

　　公开可以查询到的数据显示,2011年,视源股份的营业收入、净利润分别为11.60亿元、0.52亿元,总资产3.47亿元。此时,公司还是一个并不突出的中小型公司。但就是这样一家不起眼的公司,实现了高速增长,迅速成长为行业龙头。

　　2012年至2018年,视源股份实现的营业收入分别为18.06亿元、32.64亿元、43.09亿元、59.96亿元、82.38亿元、108.68亿元、169.844亿元,同比分别增长55.65%、80.73%、32%、39.15%、37.39%、31.92%、56.28%。2018年的营业收入较2011年增长了13.64倍,7年间,年均复合增长率为46.73%。

　　同期净利润为1.04亿元、1.64亿元、2.26亿元、3.54亿元、7.42亿元、6.91亿元、10.04亿元,除了2017年下降6.86%外,其余年度均为高速增长,2012年、2016年为翻倍增长,2018年的净利润较2011年增长了18.31倍,7年年均复合增长率达到52.64%。

　　值得一提的是,2017年唯一的一次净利润下降,主要是原材料价格出现结构性供应紧张,价格大幅上涨,加上受汇率波动影响,双重压力导致业绩增长乏力。此外,净利润下降还受到非经常性损益影响,扣除非经常性损益,其净利润为6.91亿元,同比增长14.42%,仍然为两位数的增长。实际上,2011年至2018年,公司扣非净利润均保持了持续高速增长。

　　经营现金流也印证了视源股份经营质量。2011年至2018年,公司经营现金流均为净流入,金额分别为0.85亿元、1.38亿元、3.94亿元、2.70亿元、5.38亿元、7.55亿元、9.17亿元、17.83亿元。在这期间,虽然公司应收账款也在不断增长,但相对处于低位,去年,公司营业收入达169.84亿元,期末应收账款仅为3.08亿元。

　　授权专利逾3500件

　　展现出高质量发展的视源股份,产品竞争力较强,而这背后是较强的研发、创新能力。

　　视源股份成立于2005年12月,注册资本6.56亿元,旗下拥有多家业务子公司。公司总部设在广州市黄埔区,并在上海、深圳、香港和海外设有技术服务中心。

　　视源股份官网称,公司把人才作为企业发展的动力源泉,非常重视人才的选、育、用、留。公司设立了完备的培养机制以帮助每位新成员快速成长,包括基础素质培训、专业技能培训、岗位培训和管理素质培训等,通过打造明确的上升通道和施展能力的平台空间,并提供了全面的保障措施,充分保障每个成员迅速成长。

　　作为一家高新技术企业,视源股份在研发和创新方面的投入不菲。公司拥有多个综合实验室,如投资千万建造的EMC实验室,过半员工从事研发。截至去年底,公司研发人员为1768人,较上年的1338人增长32.14%,研发人员占员工的比重为53.11%,较2017年的52.18%上升0.93个百分点。去年,公司研发支出7.88亿元,较上年的5.05亿元增加2.83亿元,增幅为55.86%。

　　截至今年6月末,视源股份已拥有授权专利超过3500件,拥有计算机软件著作权、作品著作权超过1000项。2016年、2017年,公司连续2年专利申请数量居广州企业首位。

　　有了研发创新支撑,视源股份的产品竞争力异常突出。

　　视源股份主营业务为液晶显示主控板卡和交互智能平板的设计、研发与销售,旗下有两个品牌,一个是教育信息化应用工具提供商希沃,一个是高效会议平台MAXHUB,目前,产品已广泛应用于家电领域、教育领域、企业服务领域等。

　　根据年报披露,希沃作为国内交互智能平板品类首创者,2012年-2018年连续7年蝉联中国交互智能平板行业市占率桂冠,是行业标杆企业。根据第三方统计,视源股份在教育市场交互智能平板2016年、2017年、2018年的市占率分别为31.30%、35.50%、36.50%,遥遥领先国内同行。在会议服务行业,公司MAXHUB交互智能平板产品2017、2018连续两年在国内会议市场交互智能平板排名位居首位,2018年MAXHUB交互智能平板市占率为25.40%。

　　占视源股份一半营业收入的主导产品液晶显示主控板卡竞争力同样很强,已连续多年位居全球液晶电视主控板卡行业领先地位。依据奥维云网数据统计,全球液晶电视2016年至2018年出货量分别为2.27亿台、2.19亿台、2.25亿台,视源股份的液晶电视主控板卡在2016年至2018年的销量分别为6021.55万片、6040.68万片、7877.55万片,分别占各期全球液晶电视主控板卡出货量的比例为27.18%、28.29%、35.02%。",
